fecha,clae2,w_median
2021-04-01,12,55760
2021-04-01,13,49495
2021-04-01,14,44751
2021-04-01,15,46844
2021-04-01,16,35679
2021-04-01,17,56563
2021-04-01,18,43208
2021-04-01,19,63643
2021-04-01,20,62134
2021-04-01,21,74693
2021-04-01,22,49814
2021-04-01,23,55948
2021-04-01,24,59659
2021-04-01,25,49404
2021-04-01,26,69927
2021-04-01,27,52927
2021-04-01,28,51920
2021-04-01,29,61910
2021-04-01,30,51121
2021-04-01,31,45771
2021-04-01,32,49430
2021-04-01,33,49786
2021-04-01,35,89024
2021-04-01,36,65730
2021-04-01,37,45339
2021-04-01,38,87757
2021-04-01,39,71441
2021-04-01,41,29011
2021-04-01,42,49177
2021-04-01,43,37550
2021-04-01,45,50298
2021-04-01,46,52138
2021-04-01,47,42169
2021-04-01,49,62977
2021-04-01,50,55181
2021-04-01,51,62978
2021-04-01,52,61331
2021-04-01,53,46826
2021-04-01,55,30999
2021-04-01,56,26140
2021-04-01,58,39178
2021-04-01,59,28642
2021-04-01,60,61352
2021-04-01,61,62866
2021-04-01,62,66700
2021-04-01,63,54192
2021-04-01,64,75721
2021-04-01,65,60170
2021-04-01,66,61998
2021-04-01,68,36904
2021-04-01,69,42663
2021-04-01,70,46912
2021-04-01,71,39553
2021-04-01,72,62603
2021-04-01,73,51200
2021-04-01,74,72500
2021-04-01,75,32330
2021-04-01,77,52168
2021-04-01,78,39049
2021-04-01,79,32784
2021-04-01,80,45868
2021-04-01,81,29746
2021-04-01,82,42145
2021-04-01,85,26446
2021-04-01,86,55973
2021-04-01,87,47354
2021-04-01,88,42309
2021-04-01,90,19883
2021-04-01,91,32132
2021-04-01,92,32642
2021-04-01,93,31300
2021-04-01,94,44696
2021-04-01,95,40130
2021-04-01,96,30623
2021-05-01,999,58643
2021-05-01,1,35818
2021-05-01,2,31035
2021-05-01,3,52824
2021-05-01,5,89740
2021-05-01,6,88418
2021-05-01,7,131772
2021-05-01,8,72312
2021-05-01,9,109021
2021-05-01,10,58110
2021-05-01,11,57825
2021-05-01,12,60797
2021-05-01,13,50799
2021-05-01,14,45121
2021-05-01,15,47656
2021-05-01,16,37947
2021-05-01,17,65121
2021-05-01,18,46344
2021-05-01,19,67375
2021-05-01,20,63726
2021-05-01,21,82428
2021-05-01,22,55829
2021-05-01,23,56671
2021-05-01,24,63438
2021-05-01,25,49998
2021-05-01,26,64490
2021-05-01,27,54044
2021-05-01,28,52283
2021-05-01,29,64053
2021-05-01,30,51920
2021-05-01,31,46244
2021-05-01,32,51920
2021-05-01,33,51089
2021-05-01,35,87869
2021-05-01,36,66367
2021-05-01,37,49900
2021-05-01,38,90377
2021-05-01,39,64855
2021-05-01,41,28852
2021-05-01,42,49595
2021-05-01,43,38140
2021-05-01,45,52615
2021-05-01,46,55209
2021-05-01,47,44544
2021-05-01,49,65395
2021-05-01,50,54608
2021-05-01,51,59898
2021-05-01,52,66562
2021-05-01,53,45349
2021-05-01,55,32718
2021-05-01,56,25884
2021-05-01,58,41021
2021-05-01,59,25850
2021-05-01,60,65593
2021-05-01,61,62330
2021-05-01,62,69552
2021-05-01,63,55944
2021-05-01,64,78382
2021-05-01,65,62113
2021-05-01,66,65170
2021-05-01,68,40000
2021-05-01,69,44233
2021-05-01,70,51046
2021-05-01,71,39200
2021-05-01,72,65030
2021-05-01,73,51393
2021-05-01,74,67506
2021-05-01,75,34755
2021-05-01,77,51389
2021-05-01,78,34504
2021-05-01,79,34786
2021-05-01,80,45962
2021-05-01,81,30314
2021-05-01,82,44693
2021-05-01,85,27481
2021-05-01,86,56424
2021-05-01,87,47346
2021-05-01,88,43196
2021-05-01,90,24198
2021-05-01,91,31811
2021-05-01,92,28652
2021-05-01,93,32467
2021-05-01,94,46132
2021-05-01,95,39983
2021-05-01,96,32406
2021-06-01,999,81043
2021-06-01,1,43222
2021-06-01,2,40111
2021-06-01,3,77302
2021-06-01,5,111929
2021-06-01,6,125486
2021-06-01,7,181518
2021-06-01,8,101761
2021-06-01,9,153054
2021-06-01,10,82254
2021-06-01,11,73341
2021-06-01,12,77671
2021-06-01,13,78966
2021-06-01,14,62633
2021-06-01,15,69875
2021-06-01,16,54620
2021-06-01,17,85933
2021-06-01,18,67074
2021-06-01,19,97556
2021-06-01,20,91256
2021-06-01,21,114006
2021-06-01,22,81581
2021-06-01,23,80412
2021-06-01,24,92741
2021-06-01,25,70348
2021-06-01,26,92083
2021-06-01,27,78948
2021-06-01,28,78174
2021-06-01,29,93017
2021-06-01,30,71613
2021-06-01,31,70719
2021-06-01,32,71094
2021-06-01,33,72288
2021-06-01,35,128345
2021-06-01,36,101383
2021-06-01,37,69196
2021-06-01,38,110347
2021-06-01,39,95350
2021-06-01,41,37936
2021-06-01,42,67877
2021-06-01,43,51579
2021-06-01,45,73180
2021-06-01,46,75267
2021-06-01,47,62815
2021-06-01,49,85044
2021-06-01,50,74304
2021-06-01,51,93764
2021-06-01,52,84231
2021-06-01,53,49747
2021-06-01,55,44096
2021-06-01,56,39861
2021-06-01,58,54913
2021-06-01,59,35762
2021-06-01,60,96875
2021-06-01,61,93046
2021-06-01,62,99250
2021-06-01,63,74521
2021-06-01,64,110187
2021-06-01,65,87530
2021-06-01,66,84831
2021-06-01,68,54390
2021-06-01,69,62838
2021-06-01,70,68495
2021-06-01,71,52533
2021-06-01,72,85204
2021-06-01,73,67479
2021-06-01,74,97225
2021-06-01,75,50567
2021-06-01,77,72121
2021-06-01,78,31992
2021-06-01,79,49631
2021-06-01,80,59425
2021-06-01,81,38897
2021-06-01,82,63638
2021-06-01,85,36416
2021-06-01,86,78631
2021-06-01,87,59480
2021-06-01,88,63712
2021-06-01,90,30000
2021-06-01,91,49511
2021-06-01,92,37997
2021-06-01,93,45300
2021-06-01,94,63818
2021-06-01,95,53514
2021-06-01,96,43870
2021-07-01,999,65591
2021-07-01,1,40000
2021-07-01,2,33598
2021-07-01,3,79971
2021-07-01,5,89133
2021-07-01,6,94473
2021-07-01,7,134058
2021-07-01,8,70936
2021-07-01,9,121193
2021-07-01,10,62081
2021-07-01,11,52552
2021-07-01,12,60324
2021-07-01,13,56204
2021-07-01,14,49843
2021-07-01,15,53911
2021-07-01,16,40057
2021-07-01,17,65023
2021-07-01,18,48833
2021-07-01,19,72195
2021-07-01,20,70494
2021-07-01,21,84388
2021-07-01,22,61967
2021-07-01,23,61478
2021-07-01,24,67867
2021-07-01,25,55078
2021-07-01,26,66932
2021-07-01,27,59104
2021-07-01,28,57032
2021-07-01,29,67862
2021-07-01,30,56320
2021-07-01,31,51518
2021-07-01,32,56320
2021-07-01,33,54669
2021-07-01,35,93676
2021-07-01,36,70419
2021-07-01,37,48525
2021-07-01,38,99040
2021-07-01,39,74333
2021-07-01,41,31008
2021-07-01,42,53803
2021-07-01,43,39851
2021-07-01,45,55470
2021-07-01,46,57668
2021-07-01,47,44952
2021-07-01,49,74175
2021-07-01,50,57494
2021-07-01,51,66055
2021-07-01,52,69231
2021-07-01,53,53610
2021-07-01,55,33597
2021-07-01,56,29992
2021-07-01,58,39991
2021-07-01,59,33440
2021-07-01,60,75478
2021-07-01,61,68252
2021-07-01,62,73738
2021-07-01,63,58900
2021-07-01,64,82037
2021-07-01,65,67453
2021-07-01,66,66914
2021-07-01,68,40000
2021-07-01,69,45591
2021-07-01,70,55488
2021-07-01,71,40781
2021-07-01,72,72426
2021-07-01,73,54858
2021-07-01,74,76763
2021-07-01,75,34760
2021-07-01,77,55896
2021-07-01,78,41845
2021-07-01,79,35499
2021-07-01,80,57458
2021-07-01,81,32248
2021-07-01,82,45195
2021-07-01,85,30120
2021-07-01,86,62595
2021-07-01,87,50150
2021-07-01,88,46305
2021-07-01,90,23457
2021-07-01,91,38815
2021-07-01,92,35077
2021-07-01,93,34000
2021-07-01,94,50000
2021-07-01,95,40302
2021-07-01,96,33409
2021-08-01,999,63883
2021-08-01,1,42063
2021-08-01,2,36616
2021-08-01,3,78651
2021-08-01,5,92210
2021-08-01,6,94539
2021-08-01,7,144602
2021-08-01,8,73277
2021-08-01,9,133416
2021-08-01,10,63606
2021-08-01,11,59565
2021-08-01,12,60397
2021-08-01,13,59033
2021-08-01,14,50848
2021-08-01,15,52159
2021-08-01,16,44752
2021-08-01,17,65714
2021-08-01,18,51397
2021-08-01,19,85093
2021-08-01,20,71294
2021-08-01,21,90991
2021-08-01,22,62023
2021-08-01,23,62452
2021-08-01,24,68985
2021-08-01,25,55163
2021-08-01,26,68054
2021-08-01,27,60118
2021-08-01,28,56634
2021-08-01,29,69341
2021-08-01,30,56320
2021-08-01,31,55947
2021-08-01,32,56329
2021-08-01,33,55255
2021-08-01,35,95221
2021-08-01,36,71911
2021-08-01,37,51640
2021-08-01,38,96793
2021-08-01,39,76973
2021-08-01,41,31713
2021-08-01,42,54376
2021-08-01,43,39307
2021-08-01,45,57404
2021-08-01,46,60226
2021-08-01,47,46431
2021-08-01,49,75858
2021-08-01,50,61820
2021-08-01,51,68676
2021-08-01,52,72289
2021-08-01,53,50275
2021-08-01,55,37437
2021-08-01,56,31134
2021-08-01,58,41288
2021-08-01,59,35005
2021-08-01,60,75149
2021-08-01,61,71293
2021-08-01,62,75838
2021-08-01,63,60903
2021-08-01,64,81241
2021-08-01,65,68314
2021-08-01,66,70577
2021-08-01,68,44775
2021-08-01,69,48408
2021-08-01,70,56964
2021-08-01,71,42000
2021-08-01,72,75351
2021-08-01,73,57000
2021-08-01,74,76417
2021-08-01,75,36761
2021-08-01,77,59707
2021-08-01,78,45481
2021-08-01,79,36653
2021-08-01,80,57800
2021-08-01,81,34139
2021-08-01,82,46856
2021-08-01,85,27761
2021-08-01,86,64442
2021-08-01,87,52069
2021-08-01,88,45424
2021-08-01,90,15574
2021-08-01,91,36076
2021-08-01,92,41759
2021-08-01,93,36328
2021-08-01,94,51396
2021-08-01,95,46587
2021-08-01,96,34049
2021-09-01,999,63753
2021-09-01,1,42233
2021-09-01,2,36725
2021-09-01,3,68032
2021-09-01,5,98589
2021-09-01,6,101195
2021-09-01,7,151503
2021-09-01,8,75324
2021-09-01,9,128218
2021-09-01,10,63874
2021-09-01,11,60724
2021-09-01,12,63704
2021-09-01,13,58356
2021-09-01,14,50826
2021-09-01,15,52185
2021-09-01,16,44589
2021-09-01,17,65597
2021-09-01,18,54285
2021-09-01,19,78971
2021-09-01,20,73013
2021-09-01,21,93096
2021-09-01,22,67006
2021-09-01,23,64231
2021-09-01,24,73797
2021-09-01,25,55757
2021-09-01,26,70646
2021-09-01,27,59298
2021-09-01,28,57169
2021-09-01,29,68690
2021-09-01,30,56320
2021-09-01,31,54666
2021-09-01,32,57248
2021-09-01,33,56320
2021-09-01,35,108604
2021-09-01,36,73176
2021-09-01,37,52767
2021-09-01,38,94843
2021-09-01,39,76973
2021-09-01,41,32036
2021-09-01,42,54961
2021-09-01,43,40045
2021-09-01,45,57920
2021-09-01,46,61531
2021-09-01,47,47575
2021-09-01,49,76903
2021-09-01,50,63988
2021-09-01,51,83890
2021-09-01,52,73897
2021-09-01,53,51667
2021-09-01,55,35554
2021-09-01,56,30937
2021-09-01,58,40000
2021-09-01,59,38204
2021-09-01,60,75033
2021-09-01,61,73092
2021-09-01,62,79200
2021-09-01,63,60500
2021-09-01,64,81830
2021-09-01,65,72941
2021-09-01,66,71918
2021-09-01,68,44567
2021-09-01,69,49504
2021-09-01,70,58949
2021-09-01,71,42447
2021-09-01,72,77161
2021-09-01,73,60000
2021-09-01,74,77302
2021-09-01,75,37450
2021-09-01,77,61417
2021-09-01,78,40847
2021-09-01,79,39274
2021-09-01,80,57800
2021-09-01,81,35882
2021-09-01,82,47304
2021-09-01,85,28600
2021-09-01,86,74823
2021-09-01,87,58696
2021-09-01,88,48913
2021-09-01,90,15617
2021-09-01,91,34627
2021-09-01,92,46114
2021-09-01,93,35542
2021-09-01,94,51097
2021-09-01,95,48664
2021-09-01,96,34317
2021-10-01,999,66471
2021-10-01,1,47121
2021-10-01,2,39992
2021-10-01,3,79598
2021-10-01,5,114479
2021-10-01,6,105455
2021-10-01,7,153308
2021-10-01,8,80353
2021-10-01,9,133337
2021-10-01,10,67183
2021-10-01,11,61011
2021-10-01,12,68873
2021-10-01,13,64975
2021-10-01,14,54118
2021-10-01,15,54655
2021-10-01,16,47438
2021-10-01,17,65607
2021-10-01,18,56833
2021-10-01,19,77988
2021-10-01,20,74326
2021-10-01,21,94215
2021-10-01,22,65430
2021-10-01,23,66306
2021-10-01,24,72985
2021-10-01,25,58329
2021-10-01,26,76662
2021-10-01,27,63136
2021-10-01,28,60721
2021-10-01,29,73380
2021-10-01,30,60720
2021-10-01,31,56861
2021-10-01,32,60720
2021-10-01,33,60720
2021-10-01,35,100328
2021-10-01,36,74311
2021-10-01,37,59323
2021-10-01,38,100452
2021-10-01,39,95826
2021-10-01,41,34649
2021-10-01,42,58121
2021-10-01,43,44365
2021-10-01,45,60720
2021-10-01,46,63246
2021-10-01,47,48489
2021-10-01,49,77732
2021-10-01,50,66270
2021-10-01,51,87514
2021-10-01,52,74489
2021-10-01,53,41588
2021-10-01,55,39346
2021-10-01,56,34581
2021-10-01,58,48192
2021-10-01,59,40332
2021-10-01,60,80174
2021-10-01,61,72941
2021-10-01,62,83168
2021-10-01,63,67826
2021-10-01,64,94964
2021-10-01,65,74912
2021-10-01,66,72091
2021-10-01,68,44765
2021-10-01,69,52400
2021-10-01,70,61006
2021-10-01,71,44694
2021-10-01,72,77000
2021-10-01,73,61419
2021-10-01,74,85011
2021-10-01,75,37463
2021-10-01,77,63683
2021-10-01,78,44581
2021-10-01,79,27313
2021-10-01,80,60800
2021-10-01,81,36706
2021-10-01,82,48491
2021-10-01,85,29338
2021-10-01,86,72766
2021-10-01,87,60343
2021-10-01,88,47251
2021-10-01,90,12818
2021-10-01,91,36797
2021-10-01,92,49237
2021-10-01,93,35795
2021-10-01,94,52856
2021-10-01,95,46702
2021-10-01,96,33442
2021-11-01,999,72821
2021-11-01,1,48973
2021-11-01,2,40606
2021-11-01,3,84337
2021-11-01,5,119209
2021-11-01,6,100814
2021-11-01,7,155248
2021-11-01,8,84050
2021-11-01,9,137058
2021-11-01,10,70646
2021-11-01,11,67590
2021-11-01,12,68745
2021-11-01,13,63771
2021-11-01,14,56268
2021-11-01,15,58405
2021-11-01,16,50352
2021-11-01,17,69331
2021-11-01,18,58475
2021-11-01,19,78256
2021-11-01,20,80369
2021-11-01,21,100854
2021-11-01,22,76464
2021-11-01,23,68123
2021-11-01,24,75939
2021-11-01,25,60720
2021-11-01,26,77180
2021-11-01,27,66488
2021-11-01,28,63669
2021-11-01,29,79874
2021-11-01,30,61731
2021-11-01,31,59384
2021-11-01,32,62463
2021-11-01,33,60720
2021-11-01,35,104173
2021-11-01,36,79770
2021-11-01,37,63752
2021-11-01,38,108298
2021-11-01,39,104706
2021-11-01,41,35916
2021-11-01,42,61021
2021-11-01,43,46562
2021-11-01,45,63890
2021-11-01,46,65297
2021-11-01,47,50963
2021-11-01,49,84782
2021-11-01,50,72820
2021-11-01,51,88558
2021-11-01,52,78146
2021-11-01,53,48702
2021-11-01,55,42092
2021-11-01,56,34560
2021-11-01,58,48340
2021-11-01,59,40382
2021-11-01,60,84048
2021-11-01,61,77127
2021-11-01,62,85552
2021-11-01,63,67720
2021-11-01,64,93735
2021-11-01,65,76006
2021-11-01,66,76928
2021-11-01,68,44663
2021-11-01,69,54218
2021-11-01,70,62127
2021-11-01,71,45992
2021-11-01,72,77000
2021-11-01,73,63251
2021-11-01,74,86500
2021-11-01,75,40215
2021-11-01,77,63989
2021-11-01,78,49586
2021-11-01,79,29145
2021-11-01,80,60800
2021-11-01,81,38051
2021-11-01,82,51083
2021-11-01,85,31403
2021-11-01,86,77418
2021-11-01,87,64352
2021-11-01,88,52699
2021-11-01,90,15000
2021-11-01,91,36872
2021-11-01,92,49381
2021-11-01,93,35308
2021-11-01,94,53165
2021-11-01,95,49287
2021-11-01,96,35317
2021-12-01,999,88468
2021-12-01,1,62091
2021-12-01,2,58461
2021-12-01,3,113744
2021-12-01,5,168897
2021-12-01,6,158271
2021-12-01,7,295684
2021-12-01,8,125308
2021-12-01,9,188095
2021-12-01,10,95280
2021-12-01,11,86059
2021-12-01,12,99709
2021-12-01,13,99546
2021-12-01,14,73093
2021-12-01,15,84878
2021-12-01,16,75887
2021-12-01,17,108296
2021-12-01,18,82384
2021-12-01,19,106614
2021-12-01,20,115585
2021-12-01,21,147105
2021-12-01,22,108716
2021-12-01,23,100601
2021-12-01,24,111513
2021-12-01,25,85593
2021-12-01,26,114750
2021-12-01,27,96411
2021-12-01,28,93344
2021-12-01,29,119998
2021-12-01,30,87610
2021-12-01,31,90918
2021-12-01,32,87892
2021-12-01,33,83438
2021-12-01,35,149284
2021-12-01,36,113159
2021-12-01,37,84772
2021-12-01,38,140101
2021-12-01,39,121141
2021-12-01,41,47887
2021-12-01,42,83640
2021-12-01,43,64186
2021-12-01,45,87430
2021-12-01,46,86209
2021-12-01,47,66295
2021-12-01,49,112184
2021-12-01,50,105817
2021-12-01,51,125836
2021-12-01,52,104971
2021-12-01,53,53794
2021-12-01,55,49308
2021-12-01,56,45531
2021-12-01,58,65673
2021-12-01,59,44771
2021-12-01,60,120886
2021-12-01,61,110516
2021-12-01,62,120991
2021-12-01,63,96973
2021-12-01,64,137486
2021-12-01,65,104894
2021-12-01,66,108237
2021-12-01,68,58630
2021-12-01,69,78718
2021-12-01,70,82572
2021-12-01,71,64177
2021-12-01,72,114086
2021-12-01,73,79629
2021-12-01,74,114929
2021-12-01,75,56206
2021-12-01,77,87414
2021-12-01,78,42149
2021-12-01,79,30319
2021-12-01,80,71335
2021-12-01,81,46191
2021-12-01,82,69177
2021-12-01,85,44224
2021-12-01,86,108170
2021-12-01,87,77906
2021-12-01,88,68357
2021-12-01,90,7800
2021-12-01,91,40367
2021-12-01,92,61405
2021-12-01,93,44490
2021-12-01,94,73383
2021-12-01,95,62906
2021-12-01,96,47668
2022-01-01,999,70283
2022-01-01,1,53306
2022-01-01,2,43467
2022-01-01,3,79653
2022-01-01,5,130855
2022-01-01,6,117429
2022-01-01,7,232396
2022-01-01,8,87124
2022-01-01,9,151727
2022-01-01,10,70155
2022-01-01,11,70124
2022-01-01,12,71720
2022-01-01,13,65010
2022-01-01,14,60186
2022-01-01,15,58582
2022-01-01,16,52283
2022-01-01,17,70930
2022-01-01,18,59382
2022-01-01,19,90529
2022-01-01,20,85185
2022-01-01,21,103612
2022-01-01,22,74216
2022-01-01,23,70861
2022-01-01,24,77953
2022-01-01,25,60350
2022-01-01,26,82371
2022-01-01,27,67698
2022-01-01,28,64837
2022-01-01,29,80753
2022-01-01,30,65057
2022-01-01,31,64779
2022-01-01,32,63646
2022-01-01,33,61659
2022-01-01,35,113454
2022-01-01,36,84024
2022-01-01,37,74526
2022-01-01,38,109376
2022-01-01,39,99037
2022-01-01,41,34305
2022-01-01,42,59498
2022-01-01,43,45798
2022-01-01,45,67196
2022-01-01,46,72289
2022-01-01,47,54791
2022-01-01,49,86242
2022-01-01,50,91569
2022-01-01,51,93488
2022-01-01,52,81605
2022-01-01,53,44089
2022-01-01,55,51147
2022-01-01,56,37440
2022-01-01,58,55856
2022-01-01,59,41438
2022-01-01,60,88140
2022-01-01,61,83644
2022-01-01,62,95000
2022-01-01,63,78313
2022-01-01,64,103085
2022-01-01,65,81958
2022-01-01,66,83120
2022-01-01,68,45238
2022-01-01,69,64682
2022-01-01,70,63894
2022-01-01,71,50009
2022-01-01,72,87418
2022-01-01,73,61446
2022-01-01,74,94500
2022-01-01,75,43443
2022-01-01,77,69459
2022-01-01,78,57629
2022-01-01,79,39974
2022-01-01,80,63308
2022-01-01,81,38611
2022-01-01,82,54955
2022-01-01,85,36611
2022-01-01,86,77479
2022-01-01,87,63637
2022-01-01,88,58620
2022-01-01,90,19590
2022-01-01,91,44871
2022-01-01,92,55890
2022-01-01,93,41934
2022-01-01,94,63456
2022-01-01,95,53163
2022-01-01,96,39501
2022-02-01,999,75001
2022-02-01,1,52706
2022-02-01,2,40770
2022-02-01,3,77628
2022-02-01,5,124453
2022-02-01,6,112137
2022-02-01,7,158353
2022-02-01,8,87814
2022-02-01,9,157898
2022-02-01,10,71887
2022-02-01,11,65831
2022-02-01,12,72682
2022-02-01,13,65158
2022-02-01,14,60145
2022-02-01,15,57795
2022-02-01,16,50728
2022-02-01,17,71520
2022-02-01,18,59581
2022-02-01,19,95752
2022-02-01,20,87906
2022-02-01,21,118000
2022-02-01,22,71280
2022-02-01,23,71300
2022-02-01,24,79803
2022-02-01,25,60830
2022-02-01,26,83071
2022-02-01,27,66682
2022-02-01,28,63889
2022-02-01,29,80636
2022-02-01,30,63888
2022-02-01,31,59496
2022-02-01,32,63888
2022-02-01,33,63888
2022-02-01,35,118285
2022-02-01,36,87356
2022-02-01,37,64613
2022-02-01,38,110851
2022-02-01,39,111432
2022-02-01,41,37277
2022-02-01,42,61003
2022-02-01,43,48618
2022-02-01,45,71010
2022-02-01,46,73786
2022-02-01,47,58883
2022-02-01,49,90270
2022-02-01,50,87633
2022-02-01,51,95722
2022-02-01,52,86156
2022-02-01,53,47333
2022-02-01,55,55572
2022-02-01,56,39270
2022-02-01,58,55083
2022-02-01,59,44216
2022-02-01,60,92561
2022-02-01,61,87416
2022-02-01,62,96495
2022-02-01,63,85375
2022-02-01,64,119876
2022-02-01,65,84515
2022-02-01,66,88845
2022-02-01,68,46921
2022-02-01,69,65900
2022-02-01,70,66257
2022-02-01,71,52986
2022-02-01,72,90000
2022-02-01,73,67206
2022-02-01,74,94326
2022-02-01,75,46690
2022-02-01,77,67425
2022-02-01,78,50359
2022-02-01,79,43012
2022-02-01,80,65700
2022-02-01,81,43062
2022-02-01,82,58529
2022-02-01,85,34540
2022-02-01,86,81604
2022-02-01,87,69408
2022-02-01,88,62699
2022-02-01,90,7770
2022-02-01,91,45083
2022-02-01,92,57650
2022-02-01,93,43800
2022-02-01,94,64596
2022-02-01,95,53754
2022-02-01,96,40973
2022-03-01,999,67961
2022-03-01,1,55693
2022-03-01,2,44847
2022-03-01,3,63053
2022-03-01,5,161778
2022-03-01,6,120809
2022-03-01,7,207483
2022-03-01,8,89272
2022-03-01,9,175671
2022-03-01,10,77944
2022-03-01,11,78123
2022-03-01,12,72682
2022-03-01,13,73614
2022-03-01,14,62087
2022-03-01,15,65019
2022-03-01,16,55939
2022-03-01,17,79297
2022-03-01,18,63560
2022-03-01,19,105959
2022-03-01,20,93945
2022-03-01,21,113126
2022-03-01,22,78475
2022-03-01,23,79408
2022-03-01,24,93910
2022-03-01,25,66088
2022-03-01,26,83190
2022-03-01,27,72572
2022-03-01,28,71219
2022-03-01,29,90402
2022-03-01,30,68140
2022-03-01,31,67585
2022-03-01,32,68923
2022-03-01,33,66201
2022-03-01,35,129590
2022-03-01,36,97237
2022-03-01,37,74723
2022-03-01,38,125006
2022-03-01,39,120353
2022-03-01,41,41418
2022-03-01,42,71090
2022-03-01,43,53976
2022-03-01,45,72985
2022-03-01,46,77208
2022-03-01,47,62998
2022-03-01,49,97103
2022-03-01,50,87835
2022-03-01,51,102276
2022-03-01,52,92423
2022-03-01,53,50905
2022-03-01,55,58933
2022-03-01,56,42094
2022-03-01,58,56424
2022-03-01,59,54970
2022-03-01,60,97929
2022-03-01,61,90383
2022-03-01,62,101235
2022-03-01,63,82667
2022-03-01,64,110828
2022-03-01,65,87719
2022-03-01,66,94509
2022-03-01,68,51088
2022-03-01,69,69910
2022-03-01,70,71729
2022-03-01,71,56026
2022-03-01,72,90000
2022-03-01,73,71350
2022-03-01,74,96500
2022-03-01,75,49068
2022-03-01,77,75812
2022-03-01,78,44542
2022-03-01,79,40968
2022-03-01,80,70000
2022-03-01,81,46500
2022-03-01,82,62554
2022-03-01,85,37385
2022-03-01,86,86199
2022-03-01,87,72644
2022-03-01,88,65600
2022-03-01,90,13372
2022-03-01,91,41771
2022-03-01,92,59041
2022-03-01,93,43800
2022-03-01,94,63502
2022-03-01,95,56459
2022-03-01,96,39143
2022-04-01,999,74204
2022-04-01,1,55765
2022-04-01,2,46027
2022-04-01,3,74818
2022-04-01,5,166820
2022-04-01,6,125729
2022-04-01,7,174668
2022-04-01,8,101711
2022-04-01,9,195434
2022-04-01,10,81886
2022-04-01,11,84336
2022-04-01,12,79870
2022-04-01,13,75355
2022-04-01,14,70604
2022-04-01,15,65445
2022-04-01,16,59343
2022-04-01,17,86719
2022-04-01,18,72240
2022-04-01,19,119476
2022-04-01,20,97463
2022-04-01,21,124070
2022-04-01,22,88277
2022-04-01,23,84031
2022-04-01,24,100376
2022-04-01,25,75617
2022-04-01,26,93891
2022-04-01,27,83102
2022-04-01,28,80457
2022-04-01,29,101543
2022-04-01,30,77984
2022-04-01,31,70740
2022-04-01,32,76889
2022-04-01,33,77984
2022-04-01,35,136814
2022-04-01,36,101193
2022-04-01,37,80719
2022-04-01,38,123349
2022-04-01,39,123343
2022-04-01,41,42690
2022-04-01,42,70089
2022-04-01,43,54374
2022-04-01,45,80150
2022-04-01,46,82588
2022-04-01,47,67420
2022-04-01,49,102416
2022-04-01,50,98470
2022-04-01,51,112974
2022-04-01,52,97433
2022-04-01,53,55541
2022-04-01,55,60001
2022-04-01,56,43227
2022-04-01,58,57202
2022-04-01,59,58066
2022-04-01,60,106787
2022-04-01,61,94902
2022-04-01,62,108531
2022-04-01,63,89187
2022-04-01,64,136997
2022-04-01,65,90748
2022-04-01,66,100216
2022-04-01,68,55029
2022-04-01,69,69141
2022-04-01,70,76546
2022-04-01,71,58801
2022-04-01,72,95266
2022-04-01,73,82225
2022-04-01,74,101600
2022-04-01,75,51649
2022-04-01,77,79546
2022-04-01,78,50205
2022-04-01,79,51650
2022-04-01,80,70673
2022-04-01,81,49728
2022-04-01,82,64964
2022-04-01,85,38665
2022-04-01,86,86533
2022-04-01,87,70495
2022-04-01,88,65237
2022-04-01,90,7788
2022-04-01,91,55861
2022-04-01,92,63757
2022-04-01,93,44964
2022-04-01,94,64276
2022-04-01,95,62019
2022-04-01,96,43595
2022-05-01,999,79595
2022-05-01,1,60361
2022-05-01,2,53466
2022-05-01,3,88050
2022-05-01,5,161226
2022-05-01,6,131985
2022-05-01,7,193301
2022-05-01,8,104914
2022-05-01,9,209963
2022-05-01,10,90003
2022-05-01,11,82336
2022-05-01,12,87452
2022-05-01,13,97966
2022-05-01,14,77063
2022-05-01,15,70319
2022-05-01,16,67329
2022-05-01,17,105621
2022-05-01,18,76578
2022-05-01,19,126271
2022-05-01,20,100977
2022-05-01,21,132418
2022-05-01,22,94213
2022-05-01,23,90896
2022-05-01,24,107160
2022-05-01,25,77984
2022-05-01,26,108873
2022-05-01,27,87755
2022-05-01,28,84258
2022-05-01,29,109066
2022-05-01,30,82587
2022-05-01,31,79600
2022-05-01,32,83005
2022-05-01,33,77985
2022-05-01,35,134907
2022-05-01,36,106563
2022-05-01,37,87524
2022-05-01,38,142017
2022-05-01,39,143117
2022-05-01,41,48017
2022-05-01,42,79358
2022-05-01,43,61223
2022-05-01,45,86367
2022-05-01,46,89617
2022-05-01,47,69549
2022-05-01,49,113006
2022-05-01,50,108514
2022-05-01,51,104154
2022-05-01,52,104914
2022-05-01,53,58562
2022-05-01,55,63127
2022-05-01,56,46929
2022-05-01,58,62776
2022-05-01,59,56695
2022-05-01,60,108963
2022-05-01,61,97332
2022-05-01,62,115434
2022-05-01,63,90300
2022-05-01,64,150783
2022-05-01,65,96761
2022-05-01,66,106510
2022-05-01,68,57183
2022-05-01,69,71224
2022-05-01,70,83295
2022-05-01,71,63743
2022-05-01,72,102598
2022-05-01,73,81451
2022-05-01,74,105724
2022-05-01,75,55832
2022-05-01,77,89637
2022-05-01,78,55765
2022-05-01,79,55014
